Interval,Transfer,Bitrate,Retr,Cwnd
771.00,0.0,0.0,0,1.41
772.00,0.0,0.0,0,1.41
773.00,0.0,0.0,1,1.41
774.00,0.0,0.0,0,1.41
775.00,0.0,0.0,0,1.41
776.00,0.0,0.0,1,1.41
777.00,0.0,0.0,0,1.41
778.00,0.0,0.0,0,1.41
779.00,0.0,0.0,0,1.41
780.00,764.0,6.26,71,43.8
781.00,764.0,6.25,0,69.3
782.00,764.0,6.26,0,86.3
783.00,764.0,6.26,0,94.7
784.00,764.0,6.26,0,102.0
785.00,1018.0,8.34,0,102.0
786.00,1.74,14.6,0,102.0
787.00,1.74,14.6,0,102.0
788.00,1.99,16.7,0,102.0
789.00,1.74,14.6,0,132.0
790.00,1.86,15.6,0,133.0
791.00,1.24,10.4,0,133.0
792.00,1.55,13.0,0,195.0
793.00,1.3,10.9,0,195.0
794.00,445.0,3.65,0,195.0
795.00,891.0,7.3,0,195.0
796.00,891.0,7.3,0,195.0
797.00,891.0,7.3,0,195.0
798.00,1.74,14.6,0,195.0
799.00,1.74,14.6,0,195.0
800.00,1.3,10.9,0,195.0
801.00,1.74,14.6,0,195.0
802.00,1.74,14.6,0,195.0
803.00,1.3,10.9,0,195.0
804.00,1.3,10.9,0,195.0
805.00,891.0,7.3,0,195.0
806.00,891.0,7.3,0,195.0
807.00,891.0,7.3,0,195.0
808.00,445.0,3.65,0,195.0
809.00,891.0,7.3,0,195.0
810.00,1.74,14.6,0,195.0
811.00,1.3,10.9,0,195.0
812.00,1.3,10.9,0,195.0
813.00,1.74,14.6,0,195.0
814.00,1.74,14.6,0,195.0
815.00,1.74,14.6,0,195.0
816.00,891.0,7.3,0,195.0
817.00,1.3,10.9,0,195.0
818.00,445.0,3.65,0,195.0
819.00,891.0,7.3,0,195.0
820.00,891.0,7.3,0,195.0
821.00,445.0,3.65,0,195.0
822.00,1.3,11.0,0,195.0
823.00,1.74,14.6,0,195.0
824.00,1.74,14.6,0,195.0
825.00,1.74,14.6,0,195.0
826.00,1.74,14.6,0,195.0
827.00,1.3,10.9,0,195.0
828.00,1.3,10.9,0,195.0
829.00,1.3,10.9,0,195.0
830.00,445.0,3.65,0,195.0
831.00,891.0,7.3,0,195.0
832.00,891.0,7.3,0,195.0
833.00,445.0,3.65,0,195.0
834.00,1.3,10.9,0,195.0
835.00,1.74,14.6,0,195.0
836.00,1.74,14.6,0,195.0
837.00,1.74,14.6,0,195.0
838.00,1.74,14.6,0,195.0
839.00,1.74,14.6,0,195.0
840.00,1.3,10.9,0,195.0
841.00,891.0,7.3,0,195.0
842.00,891.0,7.29,0,195.0
843.00,891.0,7.3,0,195.0
844.00,445.0,3.65,0,195.0
845.00,891.0,7.3,0,195.0
846.00,891.0,7.3,0,195.0
847.00,1.74,14.6,0,195.0
848.00,1.74,14.6,0,195.0
849.00,1.74,14.6,0,195.0
850.00,1.74,14.6,0,195.0
851.00,2.17,18.2,0,195.0
852.00,1.3,10.9,0,195.0
853.00,1.3,10.9,0,195.0
854.00,891.0,7.3,0,195.0
855.00,891.0,7.3,0,195.0
856.00,445.0,3.65,0,195.0
857.00,891.0,7.3,0,195.0
858.00,891.0,7.3,0,195.0
859.00,1.74,14.6,0,195.0
860.00,1.74,14.6,0,195.0
861.00,1.74,14.6,0,195.0
862.00,1.74,14.6,0,195.0
863.00,1.3,10.9,0,195.0
864.00,1.74,14.6,0,195.0
865.00,891.0,7.3,0,195.0
866.00,1.3,10.9,0,195.0
867.00,891.0,7.3,0,195.0
868.00,891.0,7.3,0,195.0
869.00,445.0,3.65,0,195.0
870.00,891.0,7.3,0,195.0
871.00,1.74,14.6,0,195.0
872.00,1.74,14.6,0,195.0
873.00,1.3,10.9,0,195.0
874.00,1.3,10.9,0,195.0
875.00,1.74,14.6,0,195.0
876.00,1.3,10.9,0,195.0
877.00,891.0,7.3,0,195.0
878.00,1.3,10.9,0,195.0
879.00,445.0,3.65,0,195.0
880.00,891.0,7.3,0,195.0
881.00,445.0,3.65,0,195.0
882.00,891.0,7.3,0,195.0
883.00,891.0,7.3,0,195.0
884.00,1.74,14.6,0,195.0
885.00,1.3,10.9,0,195.0
886.00,1.74,14.6,0,195.0
887.00,1.3,10.9,0,195.0
888.00,1.74,14.6,0,195.0
889.00,1.3,10.9,0,195.0
890.00,1.3,10.9,0,195.0
891.00,445.0,3.65,0,195.0
892.00,445.0,3.65,0,195.0
893.00,891.0,7.3,0,195.0
894.00,445.0,3.65,0,195.0
895.00,1.3,11.0,0,195.0
896.00,1.74,14.6,0,195.0
897.00,1.74,14.6,0,195.0
898.00,1.74,14.6,0,195.0
899.00,1.74,14.6,0,195.0
900.00,1.74,14.6,0,195.0
901.00,891.0,7.3,0,195.0
902.00,891.0,7.3,0,195.0
903.00,891.0,7.3,0,195.0
904.00,891.0,7.3,0,195.0
905.00,445.0,3.65,0,195.0
906.00,891.0,7.3,0,195.0
907.00,1.3,11.0,0,195.0
908.00,1.74,14.6,0,195.0
909.00,1.3,10.9,0,195.0
910.00,1.74,14.6,0,195.0
911.00,1.3,10.9,0,195.0
912.00,1.74,14.6,0,195.0
913.00,891.0,7.3,0,195.0
914.00,891.0,7.3,0,195.0
915.00,891.0,7.3,0,195.0
916.00,445.0,3.65,0,195.0
917.00,891.0,7.3,0,195.0
918.00,445.0,3.65,0,195.0
919.00,1.3,11.0,0,195.0
920.00,1.3,10.9,0,195.0
921.00,1.3,10.9,0,195.0
922.00,1.3,10.9,0,195.0
923.00,1.3,10.9,0,195.0
924.00,1.74,14.6,0,195.0
925.00,1.3,10.9,0,195.0
926.00,891.0,7.3,0,195.0
927.00,891.0,7.3,0,195.0
928.00,445.0,3.65,0,195.0
929.00,891.0,7.3,0,195.0
930.00,445.0,3.65,0,195.0
931.00,891.0,7.3,0,195.0
932.00,1.3,10.9,0,195.0
933.00,1.74,14.6,0,195.0
934.00,1.3,10.9,0,195.0
935.00,1.74,14.6,0,195.0
936.00,1.3,10.9,0,195.0
937.00,1.3,10.9,0,195.0
938.00,891.0,7.3,0,195.0
939.00,891.0,7.29,0,195.0
940.00,891.0,7.3,0,195.0
941.00,445.0,3.65,0,195.0
942.00,891.0,7.3,0,195.0
943.00,445.0,3.65,0,195.0
944.00,1.3,11.0,0,195.0
945.00,1.74,14.6,0,195.0
946.00,1.3,10.9,0,195.0
947.00,1.74,14.6,0,195.0
948.00,1.74,14.6,0,195.0
949.00,891.0,7.29,0,195.0
950.00,1.3,10.9,0,195.0
951.00,891.0,7.3,0,195.0
952.00,445.0,3.65,0,195.0
953.00,891.0,7.3,0,195.0
954.00,445.0,3.65,0,195.0
955.00,891.0,7.3,0,195.0
956.00,891.0,7.3,0,195.0
957.00,1.74,14.6,0,195.0
958.00,1.3,10.9,0,195.0
959.00,1.74,14.6,0,195.0
960.00,1.3,10.9,0,195.0
961.00,1.3,10.9,0,195.0
962.00,1.3,10.9,0,195.0
963.00,891.0,7.3,0,195.0
964.00,891.0,7.3,0,195.0
965.00,445.0,3.65,0,195.0
966.00,891.0,7.3,0,195.0
967.00,445.0,3.65,0,195.0
968.00,1.3,11.0,0,195.0
969.00,1.3,10.9,0,195.0
970.00,1.74,14.6,0,195.0
971.00,1.3,10.9,0,195.0
972.00,1.74,14.6,0,195.0
973.00,1.3,10.9,0,195.0
974.00,1.3,10.9,0,195.0
975.00,891.0,7.3,0,195.0
976.00,445.0,3.65,0,195.0
977.00,891.0,7.3,0,195.0
978.00,445.0,3.65,0,195.0
979.00,891.0,7.3,0,195.0
980.00,891.0,7.3,0,195.0
981.00,1.3,10.9,0,195.0
982.00,1.74,14.6,0,195.0
983.00,1.3,10.9,0,195.0
984.00,1.3,10.9,0,195.0
985.00,1.74,14.6,0,195.0
986.00,891.0,7.3,0,195.0
987.00,1.3,10.9,0,195.0
988.00,891.0,7.3,0,195.0
989.00,891.0,7.3,0,195.0
990.00,445.0,3.65,0,195.0
991.00,891.0,7.3,0,195.0
992.00,445.0,3.65,0,195.0
993.00,1.74,14.6,0,195.0
994.00,1.3,10.9,0,195.0
995.00,1.3,10.9,0,195.0
996.00,1.74,14.6,0,195.0
997.00,1.3,10.9,0,195.0
998.00,1.3,10.9,0,195.0
999.00,891.0,7.3,0,195.0
1000.00,891.0,7.3,0,195.0
1001.00,891.0,7.3,0,195.0
1002.00,445.0,3.65,0,195.0
1003.00,891.0,7.3,0,195.0
1004.00,891.0,7.3,0,195.0
1005.00,1.3,10.9,0,195.0
1006.00,1.3,10.9,0,195.0
1007.00,1.3,10.9,0,195.0
1008.00,1.74,14.6,0,195.0
1009.00,1.3,10.9,0,195.0
1010.00,1.3,10.9,0,195.0
1011.00,1.3,11.0,0,195.0
1012.00,891.0,7.3,0,195.0
1013.00,445.0,3.65,0,195.0
1014.00,891.0,7.3,0,195.0
1015.00,445.0,3.65,0,195.0
1016.00,891.0,7.3,0,195.0
1017.00,1.3,11.0,0,195.0
1018.00,1.3,10.9,0,195.0
1019.00,1.3,10.9,0,195.0
1020.00,1.74,14.6,0,195.0
1021.00,1.3,10.9,0,195.0
1022.00,1.74,14.6,0,195.0
1023.00,891.0,7.3,0,195.0
1024.00,1.3,11.0,0,195.0
1025.00,445.0,3.65,0,195.0
1026.00,891.0,7.3,0,195.0
1027.00,445.0,3.65,0,195.0
1028.00,445.0,3.65,0,195.0
1029.00,1.3,11.0,0,195.0
1030.00,1.74,14.6,0,195.0
1031.00,1.3,10.9,0,195.0
1032.00,1.74,14.6,0,195.0
1033.00,1.3,10.9,0,195.0
1034.00,1.74,14.6,0,195.0
1035.00,891.0,7.3,0,195.0
1036.00,1.3,10.9,0,195.0
1037.00,891.0,7.3,0,195.0
1038.00,445.0,3.65,0,195.0
1039.00,891.0,7.3,0,195.0
1040.00,445.0,3.65,0,195.0
1041.00,891.0,7.3,0,195.0
1042.00,1.74,14.6,0,195.0
1043.00,1.3,10.9,0,195.0
1044.00,1.3,10.9,0,195.0
1045.00,1.74,14.6,0,195.0
1046.00,1.3,10.9,0,195.0
1047.00,1.3,10.9,0,195.0
1048.00,1.3,10.9,0,195.0
1049.00,445.0,3.65,0,195.0
1050.00,891.0,7.3,0,195.0
1051.00,445.0,3.65,0,195.0
1052.00,891.0,7.3,0,195.0
1053.00,891.0,7.3,0,195.0
1054.00,1.3,10.9,0,195.0
1055.00,1.74,14.6,0,195.0
1056.00,1.3,10.9,0,195.0
1057.00,1.3,10.9,0,195.0
1058.00,1.74,14.6,0,195.0
1059.00,891.0,7.3,0,195.0
1060.00,1.3,10.9,0,195.0
1061.00,891.0,7.3,0,195.0
1062.00,891.0,7.3,0,195.0
1063.00,445.0,3.65,0,195.0
1064.00,445.0,3.65,0,195.0
1065.00,891.0,7.3,0,195.0
1066.00,1.74,14.6,0,195.0
1067.00,1.3,10.9,0,195.0
1068.00,1.3,10.9,0,195.0
1069.00,1.74,14.6,0,195.0
1070.00,1.3,10.9,0,195.0
1071.00,1.3,10.9,0,195.0
1072.00,1.3,10.9,0,195.0
1073.00,891.0,7.3,0,195.0
1074.00,445.0,3.65,0,195.0
1075.00,891.0,7.3,0,195.0
1076.00,445.0,3.65,0,195.0
1077.00,891.0,7.3,0,195.0
1078.00,1.3,10.9,0,195.0
1079.00,1.3,10.9,0,195.0
1080.00,1.74,14.6,0,195.0
1081.00,1.3,10.9,0,195.0
1082.00,1.3,10.9,0,195.0
1083.00,1.3,10.9,0,195.0
1084.00,1.3,10.9,0,195.0
1085.00,891.0,7.3,0,195.0
1086.00,891.0,7.3,0,195.0
1087.00,445.0,3.65,0,195.0
1088.00,891.0,7.3,0,195.0
1089.00,445.0,3.65,0,195.0
1090.00,1.3,11.0,0,195.0
1091.00,1.3,10.9,0,195.0
1092.00,1.3,10.9,0,195.0
1093.00,1.3,10.9,0,195.0
1094.00,1.74,14.6,0,195.0
1095.00,1.3,10.9,0,195.0
1096.00,1.3,10.9,0,195.0
1097.00,891.0,7.3,0,195.0
1098.00,891.0,7.3,0,195.0
1099.00,445.0,3.65,0,195.0
1100.00,891.0,7.3,0,195.0
1101.00,445.0,3.65,0,195.0
1102.00,891.0,7.3,0,195.0
1103.00,1.74,14.6,0,195.0
1104.00,1.74,14.6,0,195.0
1105.00,1.3,10.9,0,195.0
1106.00,1.74,14.6,0,195.0
1107.00,1.3,10.9,0,195.0
1108.00,891.0,7.3,0,195.0
1109.00,1.3,10.9,0,195.0
1110.00,891.0,7.3,0,195.0
1111.00,445.0,3.65,0,195.0
1112.00,891.0,7.3,0,195.0
1113.00,445.0,3.65,0,195.0
1114.00,891.0,7.3,0,195.0
1115.00,1.74,14.6,0,195.0
1116.00,1.74,14.6,0,195.0
1117.00,1.3,10.9,0,195.0
1118.00,1.3,10.9,0,195.0
1119.00,1.74,14.6,0,195.0
1120.00,1.3,10.9,0,195.0
1121.00,891.0,7.3,0,195.0
1122.00,891.0,7.3,0,195.0
1123.00,891.0,7.3,0,195.0
1124.00,445.0,3.65,0,195.0
1125.00,891.0,7.3,0,195.0
1126.00,891.0,7.3,0,195.0
1127.00,1.3,10.9,0,195.0
1128.00,1.3,10.9,0,195.0
1129.00,1.3,10.9,0,195.0
1130.00,1.74,14.6,0,195.0
1131.00,1.3,10.9,0,195.0
1132.00,1.3,10.9,0,195.0
1133.00,1.3,10.9,0,195.0
1134.00,891.0,7.29,0,195.0
1135.00,891.0,7.3,0,195.0
1136.00,445.0,3.65,0,195.0
1137.00,891.0,7.3,0,195.0
1138.00,445.0,3.65,0,195.0
1139.00,1.3,10.9,0,195.0
1140.00,1.74,14.6,0,195.0
1141.00,1.3,10.9,0,195.0
1142.00,1.74,14.6,0,195.0
1143.00,1.74,14.6,0,195.0
1144.00,1.3,10.9,0,195.0
1145.00,891.0,7.29,0,195.0
1146.00,1.3,10.9,0,195.0
1147.00,891.0,7.3,0,195.0
1148.00,445.0,3.65,0,195.0
1149.00,891.0,7.3,0,195.0
1150.00,445.0,3.65,0,195.0
1151.00,1.3,11.0,0,195.0
1152.00,1.74,14.6,0,195.0
1153.00,1.3,10.9,0,195.0
1154.00,1.74,14.6,0,195.0
1155.00,1.3,10.9,0,195.0
1156.00,1.3,10.9,0,195.0
1157.00,1.3,10.9,0,195.0
1158.00,891.0,7.3,0,195.0
1159.00,891.0,7.3,0,195.0
1160.00,445.0,3.65,0,195.0
1161.00,445.0,3.65,0,195.0
1162.00,891.0,7.3,0,195.0
1163.00,891.0,7.3,0,195.0
1164.00,1.3,10.9,0,195.0
1165.00,1.74,14.6,0,195.0
1166.00,1.3,10.9,0,195.0
1167.00,1.74,14.6,0,195.0
1168.00,1.3,10.9,0,195.0
1169.00,1.3,10.9,0,195.0
1170.00,891.0,7.3,0,195.0
1171.00,891.0,7.3,0,195.0
1172.00,445.0,3.65,0,195.0
1173.00,891.0,7.3,0,195.0
1174.00,445.0,3.65,0,195.0
1175.00,891.0,7.3,0,195.0
1176.00,1.74,14.6,0,195.0
1177.00,1.3,10.9,0,195.0
1178.00,1.74,14.6,0,195.0
1179.00,1.3,10.9,0,195.0
1180.00,1.74,14.6,0,195.0
1181.00,891.0,7.3,0,195.0
1182.00,1.3,10.9,0,195.0
1183.00,891.0,7.3,0,195.0
1184.00,445.0,3.65,0,195.0
1185.00,445.0,3.65,0,195.0
1186.00,891.0,7.3,0,195.0
1187.00,891.0,7.3,0,195.0
1188.00,1.3,10.9,0,195.0
1189.00,1.3,10.9,0,195.0
1190.00,1.74,14.6,0,195.0
1191.00,891.0,7.3,0,195.0
1192.00,1.74,14.6,0,195.0
1193.00,1.3,10.9,0,195.0
1194.00,891.0,7.3,0,195.0
1195.00,891.0,7.3,0,195.0
1196.00,891.0,7.3,0,195.0
1197.00,891.0,7.3,0,195.0
1198.00,445.0,3.65,0,195.0
1199.00,891.0,7.3,0,195.0
1200.00,445.0,3.65,1,1.41
1201.00,0.0,0.0,0,1.41
1202.00,0.0,0.0,0,1.41
1203.00,0.0,0.0,1,1.41
1204.00,0.0,0.0,0,1.41
1205.00,0.0,0.0,0,1.41
1206.00,0.0,0.0,1,1.41
1207.00,0.0,0.0,0,1.41
1208.00,0.0,0.0,0,1.41
1209.00,0.0,0.0,1,1.41
1210.00,0.0,0.0,0,1.41
1211.00,0.0,0.0,0,1.41
1212.00,0.0,0.0,1,1.41
1213.00,0.0,0.0,0,1.41
1214.00,0.0,0.0,0,1.41
1215.00,0.0,0.0,0,1.41
1216.00,0.0,0.0,1,1.41
1217.00,0.0,0.0,0,1.41
1218.00,0.0,0.0,0,1.41
1219.00,0.0,0.0,0,1.41
1220.00,0.0,0.0,0,1.41
1221.00,445.0,3.65,137,67.9
1222.00,891.0,7.3,0,107.0
1223.00,445.0,3.65,0,107.0
1224.00,891.0,7.3,0,107.0
1225.00,445.0,3.65,1,1.41
1226.00,0.0,0.0,1,1.41
1227.00,0.0,0.0,0,1.41
1228.00,0.0,0.0,0,1.41
1229.00,0.0,0.0,1,1.41
1230.00,0.0,0.0,0,1.41
1231.00,0.0,0.0,0,1.41
1232.00,0.0,0.0,0,1.41
1233.00,0.0,0.0,1,1.41
1234.00,0.0,0.0,0,1.41
1235.00,0.0,0.0,0,1.41
1236.00,0.0,0.0,0,1.41
1237.00,0.0,0.0,1,1.41
1238.00,0.0,0.0,0,1.41
1239.00,891.0,7.31,73,59.4
1240.00,1.3,10.9,0,83.4
1241.00,445.0,3.65,0,93.3
1242.00,891.0,7.3,0,103.0
1243.00,445.0,3.65,0,106.0
1244.00,891.0,7.3,0,107.0
1245.00,891.0,7.3,0,107.0
1246.00,0.0,0.0,1,1.41
1247.00,0.0,0.0,0,1.41
1248.00,0.0,0.0,0,1.41
1249.00,0.0,0.0,1,1.41
1250.00,891.0,7.3,75,53.7
1251.00,891.0,7.3,0,77.8
1252.00,1.3,10.9,0,93.3
1253.00,445.0,3.65,0,93.3
1254.00,445.0,3.65,0,99.0
1255.00,891.0,7.3,0,99.0
1256.00,891.0,7.3,0,99.0
1257.00,1.3,10.9,0,99.0
1258.00,1.3,10.9,0,99.0
1259.00,1.74,14.6,0,168.0
1260.00,1.74,14.6,0,168.0
1261.00,1.74,14.6,0,168.0
1262.00,1.3,10.9,0,168.0
1263.00,1.3,11.0,0,168.0
1264.00,1.3,10.9,0,168.0
1265.00,891.0,7.3,0,228.0
1266.00,1018.0,8.34,0,228.0
1267.00,509.0,4.17,0,228.0
1268.00,509.0,4.17,0,228.0
1269.00,1.49,12.5,0,228.0
1270.00,1.49,12.5,0,228.0
1271.00,1.99,16.7,0,228.0
1272.00,1.49,12.5,0,228.0
1273.00,1.99,16.7,0,228.0
1274.00,1.49,12.5,0,228.0
1275.00,1018.0,8.34,0,228.0
1276.00,1.49,12.5,0,228.0
1277.00,1018.0,8.34,0,228.0
1278.00,1018.0,8.34,0,228.0
1279.00,509.0,4.17,0,228.0
1280.00,509.0,4.17,0,228.0
1281.00,1.49,12.5,0,228.0
1282.00,1.49,12.5,0,228.0
1283.00,1.49,12.5,0,228.0
1284.00,1.99,16.7,0,228.0
1285.00,1.49,12.5,0,228.0
1286.00,1.49,12.5,0,228.0
1287.00,1018.0,8.34,0,228.0
1288.00,1.49,12.5,0,228.0
1289.00,1018.0,8.34,0,228.0
1290.00,509.0,4.17,0,228.0
1291.00,1018.0,8.34,0,228.0
1292.00,1.06,8.86,0,313.0
1293.00,1.24,10.4,0,313.0
1294.00,1.24,10.4,0,313.0
1295.00,1.86,15.6,0,313.0
1296.00,1.86,15.6,0,313.0
1297.00,1.86,15.6,0,313.0
1298.00,1.24,10.4,0,313.0
1299.00,1.24,10.4,0,313.0
1300.00,1.24,10.4,0,313.0
1301.00,1.24,10.4,0,313.0
1302.00,636.0,5.21,0,313.0
1303.00,636.0,5.21,0,313.0
1304.00,636.0,5.21,0,313.0
1305.00,1.24,10.4,0,313.0
1306.00,1.86,15.6,0,313.0
1307.00,1.24,10.4,0,313.0
1308.00,1.86,15.6,0,313.0
1309.00,1.24,10.4,0,313.0
1310.00,1.86,15.6,0,313.0
1311.00,1.24,10.4,0,313.0
1312.00,1.24,10.4,0,313.0
1313.00,1.24,10.4,0,313.0
1314.00,636.0,5.21,0,313.0
1315.00,636.0,5.21,0,313.0
1316.00,636.0,5.21,0,313.0
1317.00,636.0,5.21,0,313.0
1318.00,1.86,15.6,0,313.0
1319.00,1.24,10.4,0,313.0
1320.00,1.86,15.6,0,313.0
1321.00,1.86,15.6,0,313.0
1322.00,1.24,10.4,0,313.0
1323.00,1.86,15.6,0,313.0
1324.00,1.24,10.4,0,313.0
1325.00,1.24,10.4,0,313.0
1326.00,636.0,5.21,0,313.0
1327.00,636.0,5.21,0,313.0
1328.00,636.0,5.21,0,313.0
1329.00,636.0,5.21,0,313.0
1330.00,1.24,10.4,0,313.0
1331.00,1.86,15.6,0,313.0
1332.00,1.86,15.6,0,313.0
1333.00,1.24,10.4,0,313.0
1334.00,1.86,15.6,0,313.0
1335.00,1.86,15.6,0,313.0
1336.00,1.24,10.4,0,313.0
1337.00,636.0,5.21,0,313.0
1338.00,1.24,10.4,0,313.0
1339.00,636.0,5.22,0,313.0
1340.00,636.0,5.21,0,313.0
1341.00,636.0,5.21,0,313.0
1342.00,1.24,10.4,0,313.0
1343.00,0.0,0.0,1,1.41
1344.00,0.0,0.0,0,1.41
1345.00,0.0,0.0,0,1.41
1346.00,0.0,0.0,1,1.41
1347.00,0.0,0.0,0,1.41
1348.00,0.0,0.0,0,1.41
1349.00,0.0,0.0,1,1.41
1350.00,0.0,0.0,0,1.41
1351.00,0.0,0.0,0,1.41
1352.00,0.0,0.0,142,33.9
1353.00,1.24,10.4,78,103.0
1354.00,636.0,5.21,0,115.0
1355.00,636.0,5.21,0,115.0
1356.00,636.0,5.21,0,115.0
1357.00,1.24,10.4,0,115.0
1358.00,636.0,5.21,1,1.41
1359.00,0.0,0.0,0,1.41
1360.00,0.0,0.0,0,1.41
1361.00,0.0,0.0,1,1.41
1362.00,0.0,0.0,0,1.41
1363.00,0.0,0.0,0,1.41
1364.00,0.0,0.0,1,1.41
1365.00,0.0,0.0,0,1.41
1366.00,0.0,0.0,0,1.41
1367.00,0.0,0.0,0,1.41
1368.00,636.0,5.22,77,62.2
1369.00,636.0,5.21,0,86.3
1370.00,636.0,5.21,1,9.9
1371.00,1.24,10.4,0,80.6
1372.00,636.0,5.21,0,86.3
1373.00,636.0,5.21,1,1.41
1374.00,0.0,0.0,0,1.41
1375.00,0.0,0.0,0,1.41
1376.00,0.0,0.0,1,1.41
1377.00,0.0,0.0,0,1.41
1378.00,0.0,0.0,0,1.41
1379.00,0.0,0.0,1,1.41
1380.00,0.0,0.0,0,1.41
1381.00,0.0,0.0,0,1.41
1382.00,0.0,0.0,0,1.41
1383.00,1.24,10.4,60,50.9
1384.00,636.0,5.21,0,69.3
1385.00,636.0,5.21,0,83.4
1386.00,636.0,5.21,0,89.1
1387.00,636.0,5.21,0,89.1
1388.00,1.24,10.4,0,89.1
1389.00,0.0,0.0,1,1.41
1390.00,0.0,0.0,0,1.41
1391.00,0.0,0.0,1,1.41
1392.00,0.0,0.0,0,1.41
1393.00,0.0,0.0,0,1.41
1394.00,0.0,0.0,0,1.41
1395.00,0.0,0.0,1,1.41
1396.00,0.0,0.0,0,1.41
1397.00,0.0,0.0,0,1.41
1398.00,636.0,5.22,61,67.9
1399.00,1.24,10.4,0,82.0
1400.00,636.0,5.21,0,89.1
1401.00,636.0,5.21,0,91.9
1402.00,636.0,5.21,0,91.9
1403.00,1.24,10.4,0,93.3
1404.00,0.0,0.0,1,1.41
1405.00,0.0,0.0,0,1.41
1406.00,0.0,0.0,0,1.41
1407.00,0.0,0.0,1,1.41
1408.00,0.0,0.0,0,1.41
1409.00,0.0,0.0,0,1.41
1410.00,0.0,0.0,1,1.41
1411.00,0.0,0.0,0,1.41
1412.00,0.0,0.0,0,1.41
1413.00,0.0,0.0,0,1.41
1414.00,1.24,10.4,65,55.1
1415.00,636.0,5.21,0,76.4
1416.00,1.24,10.4,0,84.8
1417.00,636.0,5.21,0,91.9
1418.00,636.0,5.21,0,96.2
1419.00,636.0,5.21,1,1.41
1420.00,0.0,0.0,0,1.41
1421.00,0.0,0.0,0,1.41
1422.00,0.0,0.0,1,1.41
1423.00,0.0,0.0,0,1.41
1424.00,0.0,0.0,0,1.41
1425.00,0.0,0.0,1,1.41
1426.00,0.0,0.0,0,1.41
1427.00,0.0,0.0,0,1.41
1428.00,0.0,0.0,0,1.41
1429.00,1.24,10.4,68,43.8
1430.00,636.0,5.21,0,70.7
1431.00,636.0,5.21,0,84.8
1432.00,636.0,5.21,0,94.7
1433.00,636.0,5.21,0,97.6
1434.00,1.24,10.4,0,99.0
1435.00,0.0,0.0,1,1.41
1436.00,0.0,0.0,0,1.41
1437.00,0.0,0.0,0,1.41
1438.00,0.0,0.0,1,1.41
1439.00,0.0,0.0,0,1.41
1440.00,0.0,0.0,0,1.41
1441.00,0.0,0.0,1,1.41
1442.00,0.0,0.0,0,1.41
1443.00,0.0,0.0,0,1.41
1444.00,636.0,5.22,67,74.9
1445.00,636.0,5.21,0,89.1
1446.00,636.0,5.21,0,94.7
1447.00,636.0,5.21,0,99.0
1448.00,1.24,10.4,0,99.0
1449.00,636.0,5.21,0,99.0
1450.00,636.0,5.21,1,1.41
1451.00,0.0,0.0,0,1.41
1452.00,0.0,0.0,0,1.41
1453.00,0.0,0.0,1,1.41
1454.00,0.0,0.0,0,1.41
1455.00,0.0,0.0,0,1.41
1456.00,0.0,0.0,1,1.41
1457.00,0.0,0.0,0,1.41
1458.00,0.0,0.0,0,1.41
1459.00,0.0,0.0,0,1.41
1460.00,636.0,5.22,68,53.7
1461.00,636.0,5.21,0,76.4
1462.00,636.0,5.21,0,87.7
1463.00,636.0,5.21,0,94.7
1464.00,1.24,10.4,0,99.0
1465.00,636.0,5.21,1,1.41
1466.00,0.0,0.0,0,1.41
1467.00,0.0,0.0,0,1.41
1468.00,0.0,0.0,1,1.41
1469.00,0.0,0.0,0,1.41
1470.00,0.0,0.0,0,1.41
1471.00,0.0,0.0,1,1.41
1472.00,0.0,0.0,0,1.41
1473.00,0.0,0.0,0,1.41
1474.00,0.0,0.0,0,1.41
1475.00,636.0,5.22,66,53.7
1476.00,636.0,5.21,0,79.2
1477.00,1.24,10.4,0,93.3
1478.00,636.0,5.21,0,97.6
1479.00,636.0,5.21,0,102.0
1480.00,636.0,5.21,1,1.41
1481.00,0.0,0.0,0,1.41
1482.00,0.0,0.0,0,1.41
1483.00,0.0,0.0,1,1.41
1484.00,0.0,0.0,0,1.41
1485.00,0.0,0.0,0,1.41
1486.00,0.0,0.0,1,1.41
1487.00,0.0,0.0,0,1.41
1488.00,0.0,0.0,0,1.41
1489.00,0.0,0.0,0,1.41
1490.00,636.0,5.22,69,38.2
1491.00,636.0,5.21,0,70.7
1492.00,636.0,5.21,0,87.7
1493.00,636.0,5.21,0,96.2
1494.00,1.24,10.4,0,102.0
1495.00,636.0,5.21,0,102.0
1496.00,0.0,0.0,1,1.41
1497.00,0.0,0.0,0,1.41
1498.00,0.0,0.0,0,1.41
1499.00,0.0,0.0,1,1.41
1500.00,0.0,0.0,0,1.41
1501.00,0.0,0.0,0,1.41
1502.00,0.0,0.0,1,1.41
1503.00,0.0,0.0,0,1.41
1504.00,0.0,0.0,0,1.41
1505.00,0.0,0.0,0,1.41
1506.00,1.24,10.4,70,79.2
1507.00,636.0,5.21,0,93.3
1508.00,636.0,5.21,0,100.0
1509.00,636.0,5.21,0,100.0
1510.00,636.0,5.21,0,100.0
1511.00,636.0,5.21,1,1.41
1512.00,0.0,0.0,0,1.41
1513.00,0.0,0.0,0,1.41
1514.00,0.0,0.0,1,1.41
1515.00,0.0,0.0,0,1.41
1516.00,0.0,0.0,0,1.41
1517.00,0.0,0.0,1,1.41
